waveform	[0]		[1]	
t0	14.09.2026  14:38:36		14.09.2026  14:38:36	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:38:36	9,861141E-1	14.09.2026  14:38:36	1,150443E+0
14.09.2026  14:38:36	9,848265E-1	14.09.2026  14:38:36	1,176195E+0
14.09.2026  14:38:36	9,841827E-1	14.09.2026  14:38:36	1,206454E+0
14.09.2026  14:38:36	9,832170E-1	14.09.2026  14:38:36	1,232688E+0
14.09.2026  14:38:36	9,817685E-1	14.09.2026  14:38:36	1,260050E+0
14.09.2026  14:38:36	9,809637E-1	14.09.2026  14:38:36	1,288860E+0
14.09.2026  14:38:36	9,801590E-1	14.09.2026  14:38:36	1,317508E+0
14.09.2026  14:38:36	9,790323E-1	14.09.2026  14:38:36	1,351308E+0
14.09.2026  14:38:36	9,780666E-1	14.09.2026  14:38:36	1,377704E+0
14.09.2026  14:38:36	9,769400E-1	14.09.2026  14:38:36	1,401041E+0
14.09.2026  14:38:36	9,759743E-1	14.09.2026  14:38:36	1,434036E+0
14.09.2026  14:38:36	9,748477E-1	14.09.2026  14:38:36	1,460270E+0
14.09.2026  14:38:36	9,738820E-1	14.09.2026  14:38:36	1,487310E+0
14.09.2026  14:38:36	9,725944E-1	14.09.2026  14:38:36	1,510809E+0
14.09.2026  14:38:36	9,719506E-1	14.09.2026  14:38:36	1,537848E+0
14.09.2026  14:38:36	9,708239E-1	14.09.2026  14:38:36	1,566175E+0
14.09.2026  14:38:36	9,696973E-1	14.09.2026  14:38:36	1,594502E+0
14.09.2026  14:38:36	9,687316E-1	14.09.2026  14:38:36	1,621059E+0
14.09.2026  14:38:36	9,677659E-1	14.09.2026  14:38:36	1,648742E+0
14.09.2026  14:38:36	9,668002E-1	14.09.2026  14:38:36	1,670953E+0
14.09.2026  14:38:36	9,661564E-1	14.09.2026  14:38:36	1,697510E+0
14.09.2026  14:38:36	9,651907E-1	14.09.2026  14:38:36	1,722296E+0
14.09.2026  14:38:36	9,643860E-1	14.09.2026  14:38:36	1,747565E+0
14.09.2026  14:38:36	9,635812E-1	14.09.2026  14:38:36	1,772512E+0
14.09.2026  14:38:36	9,630984E-1	14.09.2026  14:38:36	1,793275E+0
14.09.2026  14:38:36	9,624546E-1	14.09.2026  14:38:36	1,818061E+0
14.09.2026  14:38:36	9,619717E-1	14.09.2026  14:38:36	1,841560E+0
14.09.2026  14:38:36	9,616498E-1	14.09.2026  14:38:36	1,864093E+0
14.09.2026  14:38:36	9,616498E-1	14.09.2026  14:38:36	1,885338E+0
14.09.2026  14:38:36	9,621327E-1	14.09.2026  14:38:36	1,906744E+0
14.09.2026  14:38:36	9,627765E-1	14.09.2026  14:38:36	1,926380E+0
14.09.2026  14:38:36	9,634203E-1	14.09.2026  14:38:36	1,946177E+0
14.09.2026  14:38:36	9,650298E-1	14.09.2026  14:38:36	1,964042E+0
14.09.2026  14:38:36	9,666393E-1	14.09.2026  14:38:36	1,980781E+0
