waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	1,059024E+0	14.09.2026  14:37:29	-2,026849E+0
14.09.2026  14:37:29	1,052103E+0	14.09.2026  14:37:29	-2,016548E+0
14.09.2026  14:37:29	1,041803E+0	14.09.2026  14:37:29	-2,005926E+0
14.09.2026  14:37:29	1,034399E+0	14.09.2026  14:37:29	-1,995947E+0
14.09.2026  14:37:29	1,025547E+0	14.09.2026  14:37:29	-1,986290E+0
14.09.2026  14:37:29	1,012993E+0	14.09.2026  14:37:29	-1,975506E+0
14.09.2026  14:37:29	1,001726E+0	14.09.2026  14:37:29	-1,962791E+0
14.09.2026  14:37:29	9,914254E-1	14.09.2026  14:37:29	-1,948950E+0
14.09.2026  14:37:29	9,825732E-1	14.09.2026  14:37:29	-1,937522E+0
14.09.2026  14:37:29	9,700192E-1	14.09.2026  14:37:29	-1,928026E+0
14.09.2026  14:37:29	9,602013E-1	14.09.2026  14:37:29	-1,915151E+0
14.09.2026  14:37:29	9,461987E-1	14.09.2026  14:37:29	-1,899217E+0
14.09.2026  14:37:29	9,307476E-1	14.09.2026  14:37:29	-1,884409E+0
14.09.2026  14:37:29	9,206078E-1	14.09.2026  14:37:29	-1,867510E+0
14.09.2026  14:37:29	9,040301E-1	14.09.2026  14:37:29	-1,855599E+0
14.09.2026  14:37:29	8,889008E-1	14.09.2026  14:37:29	-1,842241E+0
14.09.2026  14:37:29	8,757030E-1	14.09.2026  14:37:29	-1,824697E+0
14.09.2026  14:37:29	8,613785E-1	14.09.2026  14:37:29	-1,810373E+0
14.09.2026  14:37:29	8,468931E-1	14.09.2026  14:37:29	-1,792990E+0
14.09.2026  14:37:29	8,346610E-1	14.09.2026  14:37:29	-1,773194E+0
14.09.2026  14:37:29	8,151862E-1	14.09.2026  14:37:29	-1,756616E+0
14.09.2026  14:37:29	8,011836E-1	14.09.2026  14:37:29	-1,732956E+0
14.09.2026  14:37:29	7,829963E-1	14.09.2026  14:37:29	-1,719759E+0
14.09.2026  14:37:29	7,631996E-1	14.09.2026  14:37:29	-1,703181E+0
14.09.2026  14:37:29	7,458171E-1	14.09.2026  14:37:29	-1,679200E+0
14.09.2026  14:37:29	7,305270E-1	14.09.2026  14:37:29	-1,664392E+0
14.09.2026  14:37:29	7,141102E-1	14.09.2026  14:37:29	-1,642181E+0
14.09.2026  14:37:29	6,956010E-1	14.09.2026  14:37:29	-1,624155E+0
14.09.2026  14:37:29	6,780576E-1	14.09.2026  14:37:29	-1,600335E+0
